Extracting ../MNIST_data/train-images-idx3-ubyte.gz
Extracting ../MNIST_data/train-labels-idx1-ubyte.gz
Extracting ../MNIST_data/t10k-images-idx3-ubyte.gz
Extracting ../MNIST_data/t10k-labels-idx1-ubyte.gz
('Train', (55000, 784), 'Test', (10000, 784))
('Details', 'mnist_uni_noise_kappa_4_adv.csv', 'MNIST Grad -- New Framework', 100, 64, 25)
('minibatch Accuracy (i, batch number)', 15, 800, [0.39667273, 0.13186727, 0.65990084])
('minibatch Accuracy (i, batch number)', 15, 850, [0.38705453, 0.14812088, 0.6575801])
('Accuracy', 15, 'Test', array([0.42230001]), 'Train', array([0.40489089]))
('minibatch Accuracy (i, batch number)', 16, 50, [0.39732727, 0.13435699, 0.6566137])
('minibatch Accuracy (i, batch number)', 16, 100, [0.396, 0.14491417, 0.6555647])
('minibatch Accuracy (i, batch number)', 16, 150, [0.40518183, 0.13835019, 0.65715605])
('minibatch Accuracy (i, batch number)', 16, 200, [0.4051273, 0.14663714, 0.6567487])
('minibatch Accuracy (i, batch number)', 16, 250, [0.40067273, 0.14081332, 0.6565549])
('minibatch Accuracy (i, batch number)', 16, 300, [0.3824, 0.12586369, 0.65860814])
('minibatch Accuracy (i, batch number)', 16, 350, [0.38250908, 0.13329972, 0.66118544])
('minibatch Accuracy (i, batch number)', 16, 400, [0.37934545, 0.12967375, 0.658167])
('minibatch Accuracy (i, batch number)', 16, 450, [0.39367273, 0.13161534, 0.658466])
('minibatch Accuracy (i, batch number)', 16, 500, [0.38996363, 0.12902768, 0.659807])
('minibatch Accuracy (i, batch number)', 16, 550, [0.38932726, 0.12506136, 0.66173023])
('minibatch Accuracy (i, batch number)', 16, 600, [0.39721817, 0.13504939, 0.6600971])
('minibatch Accuracy (i, batch number)', 16, 650, [0.39416364, 0.12994719, 0.6614965])
('minibatch Accuracy (i, batch number)', 16, 700, [0.3883818, 0.12894113, 0.65826744])
('minibatch Accuracy (i, batch number)', 16, 750, [0.38032728, 0.12815954, 0.6617281])
('minibatch Accuracy (i, batch number)', 16, 800, [0.38038182, 0.12527975, 0.66067773])
('minibatch Accuracy (i, batch number)', 16, 850, [0.38721818, 0.12736075, 0.66204506])
('Accuracy', 16, 'Test', array([0.40799999]), 'Train', array([0.39387274]))
('minibatch Accuracy (i, batch number)', 17, 50, [0.3901818, 0.128292, 0.6636736])
('minibatch Accuracy (i, batch number)', 17, 100, [0.41643637, 0.12884748, 0.663638])
('minibatch Accuracy (i, batch number)', 17, 150, [0.3881818, 0.13358894, 0.6619015])
('minibatch Accuracy (i, batch number)', 17, 200, [0.38285455, 0.13317606, 0.6607412])
('minibatch Accuracy (i, batch number)', 17, 250, [0.39012727, 0.13436529, 0.6609008])
('minibatch Accuracy (i, batch number)', 17, 300, [0.36078182, 0.15107228, 0.66444826])
('minibatch Accuracy (i, batch number)', 17, 350, [0.3812909, 0.14312847, 0.6593092])
('minibatch Accuracy (i, batch number)', 17, 400, [0.37776363, 0.12282599, 0.66444993])
('minibatch Accuracy (i, batch number)', 17, 450, [0.3872, 0.12969683, 0.6649113])
('minibatch Accuracy (i, batch number)', 17, 500, [0.3759091, 0.12243882, 0.66307485])
('minibatch Accuracy (i, batch number)', 17, 550, [0.38358182, 0.12863052, 0.6636816])
('minibatch Accuracy (i, batch number)', 17, 600, [0.38623637, 0.123586886, 0.66265213])
('minibatch Accuracy (i, batch number)', 17, 650, [0.38978183, 0.12211483, 0.6632424])
('minibatch Accuracy (i, batch number)', 17, 700, [0.39614546, 0.12160216, 0.66334957])
('minibatch Accuracy (i, batch number)', 17, 750, [0.3996, 0.12297201, 0.6641828])
('minibatch Accuracy (i, batch number)', 17, 800, [0.40285453, 0.1259169, 0.6625115])
('minibatch Accuracy (i, batch number)', 17, 850, [0.39232728, 0.13175978, 0.6620503])
('Accuracy', 17, 'Test', array([0.41229999]), 'Train', array([0.39501819]))
('minibatch Accuracy (i, batch number)', 18, 50, [0.39245453, 0.1321983, 0.6664973])
('minibatch Accuracy (i, batch number)', 18, 100, [0.39565456, 0.13038278, 0.6613538])
('minibatch Accuracy (i, batch number)', 18, 150, [0.40858182, 0.13300796, 0.6601867])
('minibatch Accuracy (i, batch number)', 18, 200, [0.38996363, 0.12309112, 0.66237867])
('minibatch Accuracy (i, batch number)', 18, 250, [0.3984909, 0.12130323, 0.66326445])
('minibatch Accuracy (i, batch number)', 18, 300, [0.39174545, 0.123087406, 0.6632201])
('minibatch Accuracy (i, batch number)', 18, 350, [0.3955091, 0.11594823, 0.6632187])
('minibatch Accuracy (i, batch number)', 18, 400, [0.387, 0.1151591, 0.6661067])
('minibatch Accuracy (i, batch number)', 18, 450, [0.38412726, 0.13915037, 0.6651585])
('minibatch Accuracy (i, batch number)', 18, 500, [0.3810909, 0.12380708, 0.66517645])
('minibatch Accuracy (i, batch number)', 18, 550, [0.38996363, 0.11915639, 0.6640733])
('minibatch Accuracy (i, batch number)', 18, 600, [0.38156363, 0.120813675, 0.6652103])
('minibatch Accuracy (i, batch number)', 18, 650, [0.3830909, 0.115307994, 0.6649145])
('minibatch Accuracy (i, batch number)', 18, 700, [0.40672728, 0.12259614, 0.6649954])
('minibatch Accuracy (i, batch number)', 18, 750, [0.39474547, 0.11448846, 0.6674906])
('minibatch Accuracy (i, batch number)', 18, 800, [0.38676363, 0.12430968, 0.6689705])
('minibatch Accuracy (i, batch number)', 18, 850, [0.40283635, 0.11405519, 0.6674438])
('Accuracy', 18, 'Test', array([0.41409999]), 'Train', array([0.40096363]))
('minibatch Accuracy (i, batch number)', 19, 50, [0.3988909, 0.11321774, 0.6654669])
('minibatch Accuracy (i, batch number)', 19, 100, [0.37834546, 0.11998631, 0.6700842])
('minibatch Accuracy (i, batch number)', 19, 150, [0.398, 0.12191799, 0.6676019])
('minibatch Accuracy (i, batch number)', 19, 200, [0.394, 0.11119777, 0.6670922])
('minibatch Accuracy (i, batch number)', 19, 250, [0.4155091, 0.11743338, 0.66727364])
('minibatch Accuracy (i, batch number)', 19, 300, [0.39516363, 0.121458724, 0.66864204])
('minibatch Accuracy (i, batch number)', 19, 350, [0.40596363, 0.11769342, 0.6668509])
('minibatch Accuracy (i, batch number)', 19, 400, [0.3886, 0.11697685, 0.6693634])
('minibatch Accuracy (i, batch number)', 19, 450, [0.38494545, 0.12328943, 0.67058516])
('minibatch Accuracy (i, batch number)', 19, 500, [0.37992728, 0.11296046, 0.66870624])
('minibatch Accuracy (i, batch number)', 19, 550, [0.3952182, 0.11792969, 0.6697359])
('minibatch Accuracy (i, batch number)', 19, 600, [0.38212729, 0.115909286, 0.66989905])
('minibatch Accuracy (i, batch number)', 19, 650, [0.3822909, 0.10913228, 0.66927975])
('minibatch Accuracy (i, batch number)', 19, 700, [0.38625455, 0.10953299, 0.66951764])
('minibatch Accuracy (i, batch number)', 19, 750, [0.40596363, 0.11586818, 0.66985685])
('minibatch Accuracy (i, batch number)', 19, 800, [0.3796, 0.10835896, 0.6698187])
('minibatch Accuracy (i, batch number)', 19, 850, [0.3966182, 0.13016625, 0.66602105])
('Accuracy', 19, 'Test', array([0.39449999]), 'Train', array([0.37770909]))
('minibatch Accuracy (i, batch number)', 20, 50, [0.3817091, 0.10414299, 0.66985184])
('minibatch Accuracy (i, batch number)', 20, 100, [0.38592726, 0.11044921, 0.6689607])
('minibatch Accuracy (i, batch number)', 20, 150, [0.37516364, 0.12968113, 0.67179364])
('minibatch Accuracy (i, batch number)', 20, 200, [0.39054546, 0.10879813, 0.6700754])
('minibatch Accuracy (i, batch number)', 20, 250, [0.38845456, 0.112653494, 0.6696164])
('minibatch Accuracy (i, batch number)', 20, 300, [0.3844909, 0.12111482, 0.66786987])
('minibatch Accuracy (i, batch number)', 20, 350, [0.39903638, 0.11078474, 0.66931075])
('minibatch Accuracy (i, batch number)', 20, 400, [0.38250908, 0.1112278, 0.6714339])
('minibatch Accuracy (i, batch number)', 20, 450, [0.39834544, 0.107668884, 0.6734912])
('minibatch Accuracy (i, batch number)', 20, 500, [0.40681818, 0.1163481, 0.67247313])
('minibatch Accuracy (i, batch number)', 20, 550, [0.39721817, 0.111732766, 0.6710778])
('minibatch Accuracy (i, batch number)', 20, 600, [0.3890909, 0.11661226, 0.6703182])
('minibatch Accuracy (i, batch number)', 20, 650, [0.3914182, 0.11439335, 0.6734823])
('minibatch Accuracy (i, batch number)', 20, 700, [0.39054546, 0.11379411, 0.6724967])
('minibatch Accuracy (i, batch number)', 20, 750, [0.36605453, 0.12272111, 0.6719807])
('minibatch Accuracy (i, batch number)', 20, 800, [0.38396364, 0.11308079, 0.67465234])
('minibatch Accuracy (i, batch number)', 20, 850, [0.3695091, 0.122110896, 0.6697159])
('Accuracy', 20, 'Test', array([0.40599999]), 'Train', array([0.38958183]))
('minibatch Accuracy (i, batch number)', 21, 50, [0.37796363, 0.10712955, 0.67066747])
('minibatch Accuracy (i, batch number)', 21, 100, [0.38521817, 0.10624645, 0.6758321])
('minibatch Accuracy (i, batch number)', 21, 150, [0.39154544, 0.1192489, 0.6742787])
('minibatch Accuracy (i, batch number)', 21, 200, [0.36752728, 0.10250855, 0.6720445])
('minibatch Accuracy (i, batch number)', 21, 250, [0.37156364, 0.10074092, 0.67216974])
('minibatch Accuracy (i, batch number)', 21, 300, [0.37781817, 0.10594796, 0.6713063])
('minibatch Accuracy (i, batch number)', 21, 350, [0.3691818, 0.10168772, 0.6745653])
('minibatch Accuracy (i, batch number)', 21, 400, [0.3756182, 0.105532385, 0.67223155])
('minibatch Accuracy (i, batch number)', 21, 450, [0.37365454, 0.10317161, 0.6731572])
('minibatch Accuracy (i, batch number)', 21, 500, [0.37776363, 0.11360124, 0.671316])
('minibatch Accuracy (i, batch number)', 21, 550, [0.37494546, 0.10980871, 0.67124057])
('minibatch Accuracy (i, batch number)', 21, 600, [0.3802909, 0.1084662, 0.6765883])
('minibatch Accuracy (i, batch number)', 21, 650, [0.39938182, 0.100943096, 0.6726234])
('minibatch Accuracy (i, batch number)', 21, 700, [0.3916909, 0.10905123, 0.67023396])
('minibatch Accuracy (i, batch number)', 21, 750, [0.39578182, 0.09996251, 0.6720447])
('minibatch Accuracy (i, batch number)', 21, 800, [0.3914182, 0.10443985, 0.67651355])
('minibatch Accuracy (i, batch number)', 21, 850, [0.38665456, 0.09764926, 0.67451465])
('Accuracy', 21, 'Test', array([0.40009999]), 'Train', array([0.38390908]))
('minibatch Accuracy (i, batch number)', 22, 50, [0.388, 0.09732958, 0.67563784])
('minibatch Accuracy (i, batch number)', 22, 100, [0.38787273, 0.106436305, 0.6750701])
('minibatch Accuracy (i, batch number)', 22, 150, [0.402, 0.11162577, 0.6746606])
('minibatch Accuracy (i, batch number)', 22, 200, [0.38656363, 0.10062669, 0.6741688])
('minibatch Accuracy (i, batch number)', 22, 250, [0.38285455, 0.105977565, 0.6731145])
('minibatch Accuracy (i, batch number)', 22, 300, [0.368, 0.1064411, 0.67391074])
('minibatch Accuracy (i, batch number)', 22, 350, [0.37634546, 0.09964643, 0.6775209])
('minibatch Accuracy (i, batch number)', 22, 400, [0.39278182, 0.098056264, 0.6758646])
('minibatch Accuracy (i, batch number)', 22, 450, [0.37101817, 0.10843354, 0.67748356])
('minibatch Accuracy (i, batch number)', 22, 500, [0.3669818, 0.11128354, 0.67931426])
('minibatch Accuracy (i, batch number)', 22, 550, [0.39238182, 0.10527268, 0.6785775])
('minibatch Accuracy (i, batch number)', 22, 600, [0.39201817, 0.101992644, 0.6824762])
('minibatch Accuracy (i, batch number)', 22, 650, [0.38934547, 0.09451473, 0.6786993])
('minibatch Accuracy (i, batch number)', 22, 700, [0.38050908, 0.10325687, 0.6793332])
('minibatch Accuracy (i, batch number)', 22, 750, [0.3842909, 0.10129271, 0.67884475])
('minibatch Accuracy (i, batch number)', 22, 800, [0.3977091, 0.10815578, 0.6804563])
('minibatch Accuracy (i, batch number)', 22, 850, [0.39723638, 0.11448501, 0.677217])
('Accuracy', 22, 'Test', array([0.39289999]), 'Train', array([0.37494546]))
('minibatch Accuracy (i, batch number)', 23, 50, [0.36483636, 0.111139484, 0.67922986])
('minibatch Accuracy (i, batch number)', 23, 100, [0.39065453, 0.094507076, 0.6768994])
('minibatch Accuracy (i, batch number)', 23, 150, [0.38438183, 0.09247112, 0.67754817])
('minibatch Accuracy (i, batch number)', 23, 200, [0.37887272, 0.09294279, 0.6786994])
('minibatch Accuracy (i, batch number)', 23, 250, [0.38523635, 0.094417706, 0.67953134])
('minibatch Accuracy (i, batch number)', 23, 300, [0.38205454, 0.0971738, 0.67828494])
('minibatch Accuracy (i, batch number)', 23, 350, [0.3907091, 0.09616634, 0.67882276])
('minibatch Accuracy (i, batch number)', 23, 400, [0.3845091, 0.104850315, 0.67978716])
('minibatch Accuracy (i, batch number)', 23, 450, [0.39125454, 0.09219442, 0.67747843])
('minibatch Accuracy (i, batch number)', 23, 500, [0.38401818, 0.09959622, 0.6768821])
('minibatch Accuracy (i, batch number)', 23, 550, [0.38018182, 0.09706114, 0.67843515])
('minibatch Accuracy (i, batch number)', 23, 600, [0.3684182, 0.0983662, 0.67959446])
('minibatch Accuracy (i, batch number)', 23, 650, [0.38136363, 0.095546216, 0.6788977])
('minibatch Accuracy (i, batch number)', 23, 700, [0.37825453, 0.11007935, 0.6786898])
('minibatch Accuracy (i, batch number)', 23, 750, [0.36938182, 0.105544716, 0.6806109])
('minibatch Accuracy (i, batch number)', 23, 800, [0.38307273, 0.12414303, 0.6784923])
('minibatch Accuracy (i, batch number)', 23, 850, [0.40196365, 0.098944426, 0.68146795])
('Accuracy', 23, 'Test', array([0.41569999]), 'Train', array([0.39841819]))
('minibatch Accuracy (i, batch number)', 24, 50, [0.38747272, 0.09235852, 0.68119633])
('minibatch Accuracy (i, batch number)', 24, 100, [0.3837091, 0.097114176, 0.6839665])
('minibatch Accuracy (i, batch number)', 24, 150, [0.39794546, 0.093495145, 0.68143404])
('minibatch Accuracy (i, batch number)', 24, 200, [0.4006, 0.09420467, 0.68281287])
('minibatch Accuracy (i, batch number)', 24, 250, [0.39347273, 0.098260954, 0.6821605])
('minibatch Accuracy (i, batch number)', 24, 300, [0.39267272, 0.09011778, 0.68372977])
('minibatch Accuracy (i, batch number)', 24, 350, [0.3875273, 0.09441659, 0.682894])
('minibatch Accuracy (i, batch number)', 24, 400, [0.37965456, 0.09910873, 0.68267244])
('minibatch Accuracy (i, batch number)', 24, 450, [0.3918909, 0.08735585, 0.68188447])
('minibatch Accuracy (i, batch number)', 24, 500, [0.3900182, 0.09190551, 0.6808667])
('minibatch Accuracy (i, batch number)', 24, 550, [0.3943091, 0.101256475, 0.6833976])
('minibatch Accuracy (i, batch number)', 24, 600, [0.3862, 0.09487049, 0.68698305])
('minibatch Accuracy (i, batch number)', 24, 650, [0.3813091, 0.096875414, 0.687886])
('minibatch Accuracy (i, batch number)', 24, 700, [0.38172728, 0.09230341, 0.684319])
('minibatch Accuracy (i, batch number)', 24, 750, [0.38912728, 0.09711627, 0.68558174])
('minibatch Accuracy (i, batch number)', 24, 800, [0.3872909, 0.090549245, 0.68552905])
('minibatch Accuracy (i, batch number)', 24, 850, [0.38983637, 0.08821445, 0.68474746])
('Accuracy', 24, 'Test', array([0.4025]), 'Train', array([0.38716364]))
