2.260155920570407151e+00,3.452000021934509277e-01,9.782363772392272949e-01,-6.330363750457763672e-01
3.006628914135886621e+00,2.739999890327453613e-01,9.782363772392272949e-01,-7.042363882064819336e-01
1.780387133219949014e+00,4.129000008106231689e-01,9.782363772392272949e-01,-5.653363764286041260e-01
1.821762326383059349e+00,4.092000126838684082e-01,9.782363772392272949e-01,-5.690363645553588867e-01
6.507615796268191311e-01,8.068000078201293945e-01,9.782363772392272949e-01,-1.714363694190979004e-01
2.467338725648510867e+00,3.181000053882598877e-01,9.782363772392272949e-01,-6.601363718509674072e-01
1.237185274948028990e+00,5.597000122070312500e-01,9.782363772392272949e-01,-4.185363650321960449e-01
2.920603859956529824e+00,2.667999863624572754e-01,9.782363772392272949e-01,-7.114363908767700195e-01
9.824431761841339039e-01,6.653000116348266602e-01,9.782363772392272949e-01,-3.129363656044006348e-01
3.432627389067154589e+00,2.276999950408935547e-01,9.782363772392272949e-01,-7.505363821983337402e-01
3.611945543852066898e+00,2.389000058174133301e-01,9.782363772392272949e-01,-7.393363714218139648e-01
7.631587570267091003e-01,7.578999996185302734e-01,9.782363772392272949e-01,-2.203363776206970215e-01
2.061407651671026020e+00,3.732999861240386963e-01,9.782363772392272949e-01,-6.049363911151885986e-01
2.261228034757858829e+00,3.341999948024749756e-01,9.782363772392272949e-01,-6.440363824367523193e-01
3.633874525870735450e+00,2.214999943971633911e-01,9.782363772392272949e-01,-7.567363828420639038e-01
2.536350127762370121e+00,3.115999996662139893e-01,9.782363772392272949e-01,-6.666363775730133057e-01
1.575587222450714808e+00,4.645000100135803223e-01,9.782363772392272949e-01,-5.137363672256469727e-01
5.734084279005831064e-01,8.360999822616577148e-01,9.782363772392272949e-01,-1.421363949775695801e-01
2.323107141475843740e+00,3.301999866962432861e-01,9.782363772392272949e-01,-6.480363905429840088e-01
3.350725765914213117e+00,2.461999952793121338e-01,9.782363772392272949e-01,-7.320363819599151611e-01
3.826291757555655870e+00,2.175000011920928955e-01,9.782363772392272949e-01,-7.607363760471343994e-01
