8.376749379247597771e-01,1.631000041961669922e-01,8.628000020980834961e-01
1.854811527913947655e-01,5.425000190734863281e-01,9.513000249862670898e-01
6.958657071692735396e-01,1.721999943256378174e-01,8.905000090599060059e-01
1.340799541871270373e-01,6.818000078201293945e-01,9.534999728202819824e-01
5.919572163557020872e-01,2.057999968528747559e-01,9.120000004768371582e-01
3.070353040918889498e-01,3.889000117778778076e-01,9.438999891281127930e-01
1.182417879430908147e-02,9.333999752998352051e-01,9.577999711036682129e-01
7.481939027160690037e-01,1.770000010728836060e-01,8.866000175476074219e-01
5.222013835354714084e-01,2.153999954462051392e-01,9.201999902725219727e-01
8.178702277745326654e-01,1.667000055313110352e-01,8.634999990463256836e-01
8.477326825657786058e-01,1.641999930143356323e-01,8.658000230789184570e-01
2.976156042544536584e-01,3.379000127315521240e-01,9.431999921798706055e-01
9.010883223769398098e-01,1.488000005483627319e-01,8.373000025749206543e-01
2.636287745529507509e-01,4.517999887466430664e-01,9.466999769210815430e-01
2.501251270066473520e-02,9.277999997138977051e-01,9.556000232696533203e-01
4.944340194830936230e-01,2.230000048875808716e-01,9.214000105857849121e-01
1.219318779444800160e-01,6.667000055313110352e-01,9.509999752044677734e-01
2.946345319998736612e-01,3.799000084400177002e-01,9.423999786376953125e-01
7.115126125598956186e-01,1.879999935626983643e-01,8.909999728202819824e-01
5.584948604670459948e-01,2.058999985456466675e-01,9.164999723434448242e-01
2.047634458850100536e-02,9.282000064849853516e-01,9.514999985694885254e-01
3.900912467681463269e-01,3.086999952793121338e-01,9.347000122070312500e-01
2.921025393181144736e-01,3.802999854087829590e-01,9.452000260353088379e-01
2.981005857634403400e-01,3.856999874114990234e-01,9.463999867439270020e-01
7.371905213951924773e-01,1.796000003814697266e-01,8.866000175476074219e-01
9.443390136558870163e-01,1.421999931335449219e-01,8.231999874114990234e-01
7.761216247781479449e-01,1.633999943733215332e-01,8.621000051498413086e-01
1.024528272251344907e-01,7.488999962806701660e-01,9.530000090599060059e-01
9.616357009634974862e-01,1.497000008821487427e-01,8.385999798774719238e-01
8.591036967962595305e-01,1.500000059604644775e-01,8.392999768257141113e-01
4.055558165427397554e-02,9.150999784469604492e-01,9.499999880790710449e-01
2.286240175083501525e-01,4.684000015258789062e-01,9.469000101089477539e-01
8.379844223036614359e-02,7.785000205039978027e-01,9.523000121116638184e-01
6.907917207722658048e-03,9.355999827384948730e-01,9.552000164985656738e-01
5.123255770547633370e-01,2.536000013351440430e-01,9.161000251770019531e-01
8.577481631062949807e-01,1.585000008344650269e-01,8.582000136375427246e-01
6.764973822357706057e-01,1.775999963283538818e-01,8.963999748229980469e-01
1.327593333718224411e-02,9.361000061035156250e-01,9.553999900817871094e-01
1.621785132150953546e-01,6.200000047683715820e-01,9.524000287055969238e-01
1.977958842162866882e-01,5.235999822616577148e-01,9.466999769210815430e-01
3.638774768520247616e-02,9.135000109672546387e-01,9.566000103950500488e-01
4.819267041287942366e-01,2.245000004768371582e-01,9.183999896049499512e-01
1.521776547796438450e-02,9.329000115394592285e-01,9.585000276565551758e-01
8.501772839831892581e-01,1.433999985456466675e-01,8.590999841690063477e-01
9.822104821778714356e-01,1.640000045299530029e-01,8.309999704360961914e-01
1.612018998570988737e-01,5.800999999046325684e-01,9.503999948501586914e-01
9.891125487153367146e-01,1.387999951839447021e-01,8.084999918937683105e-01
3.996060456095646973e-01,2.964999973773956299e-01,9.334999918937683105e-01
8.336722293397672567e-01,1.661999970674514771e-01,8.701000213623046875e-01
4.223771487278815684e-02,8.956000208854675293e-01,9.549000263214111328e-01
7.621508639419110054e-01,1.658000051975250244e-01,8.748000264167785645e-01
4.223241094334444501e-01,3.055000007152557373e-01,9.301000237464904785e-01
7.272653414182267406e-01,1.818999946117401123e-01,8.842999935150146484e-01
1.583895584027907866e-01,6.499000191688537598e-01,9.516999721527099609e-01
8.693763084079415560e-01,1.543000042438507080e-01,8.490999937057495117e-01
5.820602699906981536e-01,2.249999940395355225e-01,9.018999934196472168e-01
6.928643218797063685e-01,1.771000027656555176e-01,8.899999856948852539e-01
4.783692115571415160e-01,2.249999940395355225e-01,9.301999807357788086e-01
4.911694403323410008e-01,2.572999894618988037e-01,9.211000204086303711e-01
7.588304738592702714e-01,1.721999943256378174e-01,8.783000111579895020e-01
1.136598287768353366e-03,9.345999956130981445e-01,9.531999826431274414e-01
6.983807883803975214e-01,1.727000027894973755e-01,8.921999931335449219e-01
3.053881551392207960e-01,3.700000047683715820e-01,9.427999854087829590e-01
8.987443022274929083e-01,1.412000060081481934e-01,8.485000133514404297e-01
1.378558764951772764e-01,7.095999717712402344e-01,9.506000280380249023e-01
9.030745662553194553e-01,1.551000028848648071e-01,8.359000086784362793e-01
2.083310914067841857e-01,5.292999744415283203e-01,9.514999985694885254e-01
3.947944769800967313e-01,2.763999998569488525e-01,9.366999864578247070e-01
3.293770739265928782e-01,2.967000007629394531e-01,9.405999779701232910e-01
5.041203132737029913e-01,2.213999927043914795e-01,9.259999990463256836e-01
5.384663157433907665e-01,2.316000014543533325e-01,9.199000000953674316e-01
8.960280100336920350e-01,1.712999939918518066e-01,8.417000174522399902e-01
5.876647078754922982e-01,1.738000065088272095e-01,9.100000262260437012e-01
8.228127582337723123e-01,1.632000058889389038e-01,8.604999780654907227e-01
4.558487820976915295e-01,2.208999991416931152e-01,9.272000193595886230e-01
9.082549189087787411e-01,1.517000049352645874e-01,8.424999713897705078e-01
9.394406304057612012e-02,7.803000211715698242e-01,9.508000016212463379e-01
1.506877163376516560e-01,6.531000137329101562e-01,9.502999782562255859e-01
4.246757267906863254e-01,2.531999945640563965e-01,9.309999942779541016e-01
3.004574138813795869e-01,3.919999897480010986e-01,9.477000236511230469e-01
5.399425959799775132e-01,2.193000018596649170e-01,9.156000018119812012e-01
9.760105601719922808e-01,1.383000016212463379e-01,8.198000192642211914e-01
3.595769747397981053e-02,9.101999998092651367e-01,9.559999704360961914e-01
7.386135280930131719e-01,1.735000014305114746e-01,8.877999782562255859e-01
8.232503586284320996e-01,1.680999994277954102e-01,8.676000237464904785e-01
3.561960212013788318e-01,3.389999866485595703e-01,9.383000135421752930e-01
6.774487592622728815e-01,1.836999952793121338e-01,8.913000226020812988e-01
8.193138498522527513e-01,1.674000024795532227e-01,8.668000102043151855e-01
6.389158823669700560e-01,2.004999965429306030e-01,9.027000069618225098e-01
6.175004029308892584e-01,1.888000071048736572e-01,9.095000028610229492e-01
1.231773572965129127e-01,6.726999878883361816e-01,9.552000164985656738e-01
2.063063650297776164e-01,5.447000265121459961e-01,9.480999708175659180e-01
4.166594975096387099e-01,2.946999967098236084e-01,9.315000176429748535e-01
6.847599602593592572e-01,1.800000071525573730e-01,8.863000273704528809e-01
1.193828243461206862e-01,7.135000228881835938e-01,9.549999833106994629e-01
8.251538678704204433e-01,1.616999953985214233e-01,8.600999712944030762e-01
2.236248104637091894e-01,4.959000051021575928e-01,9.445999860763549805e-01
6.908746093415155665e-01,1.612000018358230591e-01,8.945000171661376953e-01
3.193999475354928341e-01,3.477999866008758545e-01,9.455999732017517090e-01
6.370626671089530957e-01,2.005999982357025146e-01,9.067000150680541992e-01
