7.904201993369497359e-06,3.409482771530747414e-03,3.249307395890355110e-03,3.240426536649465561e-03,3.245180705562233925e-03,3.293005283921957016e-03,3.202681196853518486e-03,3.161562606692314148e-03,3.270247019827365875e-03,3.284027101472020149e-03,3.195617115125060081e-03,3.293782006949186325e-03,3.321204334497451782e-03,3.206415334716439247e-03,3.347439691424369812e-03,3.189420094713568687e-03,3.251217305660247803e-03,3.316603368148207664e-03,3.365438664332032204e-03,3.335543675348162651e-03,3.334487788379192352e-03,3.252241294831037521e-03,3.290896303951740265e-03,3.417755244299769402e-03,4.133016802370548248e-03,6.911742500960826874e-03,1.479009073227643967e-02,2.984917536377906799e-02,8.103577792644500732e-02,1.813208013772964478e-01
1.956644553047226509e-07,1.501166843809187412e-04,1.389882527291774750e-04,1.397546002408489585e-04,1.361590548185631633e-04,1.414956786902621388e-04,1.348675723420456052e-04,1.326275669271126390e-04,1.408057723892852664e-04,1.411580742569640279e-04,1.366825599689036608e-04,1.408133975928649306e-04,1.451519201509654522e-04,1.387888332828879356e-04,1.452427241019904613e-04,1.359904708806425333e-04,1.375788706354796886e-04,1.428385585313662887e-04,1.488692796556279063e-04,1.424650399712845683e-04,1.459922495996579528e-04,1.400726905558258295e-04,1.449703704565763474e-04,1.626048906473442912e-04,2.696543524507433176e-04,1.034328946843743324e-03,7.246618159115314484e-03,3.451352566480636597e-02,9.550950676202774048e-02,2.383628487586975098e-01
3.838839006675698329e-07,9.598780934538808651e-07,8.555460908610257320e-07,8.795400390226859599e-07,8.279371854769124184e-07,8.659127956889278721e-07,8.139496117109956685e-07,8.022234965210373048e-07,8.824537758300721180e-07,8.731759635338676162e-07,8.484010436404787470e-07,8.740757948544342071e-07,9.206957543028693181e-07,8.561909226045827381e-07,9.083040026780508924e-07,8.416071182182349730e-07,8.465671044177724980e-07,8.763890377849747892e-07,9.402648970535665285e-07,8.702510285729658790e-07,9.092931918530666735e-07,8.852599080455547664e-07,9.759379508977872320e-07,1.375382566948246676e-06,5.687893917638575658e-06,7.201769039966166019e-05,1.650989055633544922e-03,1.569225080311298370e-02,6.195200979709625244e-02,2.375157922506332397e-01
1.387306980404900969e-07,2.870880477789938823e-10,2.439606294757368232e-10,2.590169745353421149e-10,2.585403280352949196e-10,2.419102973494346998e-10,4.282015453327403520e-08,2.263254167411687945e-10,2.615615224410561268e-10,2.543021071499396157e-10,2.093093875998874864e-08,2.532330733995280525e-10,1.103106672672993227e-08,2.446044478077169515e-10,1.111603697978580385e-08,2.390162512355686886e-10,2.428890144567930065e-10,2.481432559431340223e-10,2.714568014816620689e-10,2.454227376880169231e-10,2.612383087630121281e-10,2.712863267362308761e-10,3.662824210604043174e-10,1.038292674060414811e-09,2.238516749741847889e-08,2.801383971018367447e-06,6.550598773173987865e-04,1.971992850303649902e-02,9.104758501052856445e-02,2.674545645713806152e-01
1.071122497364740411e-07,2.423216649560799851e-08,3.711165802902757944e-16,4.075625815958358210e-16,3.126419956256398791e-11,7.365543044186503852e-14,1.703461371960202086e-09,2.398624232569090964e-08,7.676137414591721608e-08,1.311459841684412334e-15,3.674299753342324948e-11,4.933406572149579006e-09,1.225128354320759172e-08,6.036189326152907597e-10,3.281074023586683097e-10,8.479045937592744053e-11,2.755529415754409683e-10,3.761536999391399067e-16,4.162218788249553384e-16,3.791691107615856142e-16,4.192813353606582695e-16,5.458008202772405941e-16,1.496477565990524377e-15,1.737664204963084574e-14,8.957663603925691831e-12,1.671233803790528327e-06,4.429338732734322548e-04,1.252294424921274185e-02,7.485771924257278442e-02,2.885704338550567627e-01
1.736976997790407040e-07,7.922109149238742987e-13,7.445664529370787932e-09,5.145035786302543102e-11,9.699379965866228304e-09,9.664702838197710517e-17,1.969363694342973758e-08,3.188289717584718175e-16,4.062035267610869527e-13,1.235042486292458657e-18,6.698631693780043861e-08,7.949776392734975161e-10,6.314231986900007473e-16,3.167897888456394639e-10,2.630373573304662510e-14,3.148595273394505512e-10,1.438822465615885449e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908762934805824395e-22,6.463526003482045201e-13,6.756904724625201197e-08,5.496840458363294601e-05,8.551646955311298370e-03,6.844846159219741821e-02,2.061174958944320679e-01
3.096503178312559612e-07,1.113249155082485231e-07,1.800064871465556493e-12,8.618300517682087047e-12,4.085390012398271153e-12,1.161846036046298991e-10,1.201346022661198276e-09,9.775179554694091166e-10,1.363468622417578134e-20,1.042763764225185241e-09,9.078474638712918932e-10,4.328945784736609736e-13,1.923895354138949187e-08,4.336579983998944954e-09,2.059609982563159747e-10,5.216325418486156273e-13,1.317924258614766586e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.829221789510966034e-14,2.216319572312386299e-08,1.310359675699146464e-05,2.664786530658602715e-03,3.065047599375247955e-02,1.532070487737655640e-01
3.271132413829036523e-07,5.273486092249868307e-09,4.207547377177434100e-08,1.733104683518040819e-17,3.232671241804041529e-09,1.187482946175821841e-12,9.571243103634330396e-12,3.730560305115204756e-10,4.631408589972352274e-10,1.169871508287277997e-15,3.663419567700998414e-10,3.052134012106882954e-13,1.937747532554769461e-15,1.113035086319769107e-08,6.170370880909104017e-10,1.766993948959538242e-15,3.518036339675290058e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.886395327604505151e-15,7.774738186583363131e-09,8.456911928078625351e-06,1.398129039444029331e-03,3.737135976552963257e-02,1.685257256031036377e-01
2.000338383822963806e-07,1.776925273588858545e-09,3.867989609163124953e-11,1.313050290718820179e-08,2.048003433507972204e-11,6.656396421879037196e-18,2.910580804149631717e-11,1.248080957159947157e-12,1.439818367478381753e-15,8.920289396030511853e-09,8.041953947213187348e-08,4.611336867910154069e-10,1.040074470992635725e-09,7.449370897916196554e-09,2.466595105943270028e-08,5.072588460386384668e-10,1.068419897270237687e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.379205634352618707e-17,4.165101874509247182e-10,1.102689452636695933e-06,8.177669951692223549e-04,3.098663873970508575e-02,2.380915135145187378e-01
2.610953231396706542e-07,1.408296856908464179e-08,1.310033193036019838e-09,7.776315398902444720e-14,3.738603204794799240e-09,1.645089099666652288e-11,3.116772173683557412e-09,7.805764035140327906e-09,1.400337978907373326e-08,4.159979550774368234e-15,7.260062689917745615e-11,1.825343507597045230e-15,2.975570627771601494e-16,6.711883653032213459e-13,1.160930018784256390e-08,3.272028982937054409e-14,1.015168926699061558e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.566736146796124536e-16,1.602506571884987352e-09,1.848937790782656521e-05,1.251383917406201363e-03,3.657897934317588806e-02,2.131482958793640137e-01
