1.481134242773882725e-01,8.776999711990356445e-01,8.818908929824829102e-01,-4.190921783447265625e-03
1.328629049982270605e+00,5.670999884605407715e-01,8.818908929824829102e-01,-3.147909045219421387e-01
5.265972665181961609e-01,8.108999729156494141e-01,8.818908929824829102e-01,-7.099092006683349609e-02
3.989857623237547113e+00,2.461999952793121338e-01,8.818908929824829102e-01,-6.356908977031707764e-01
1.544337329135496262e+00,5.126000046730041504e-01,8.818908929824829102e-01,-3.692908883094787598e-01
8.168054565977023174e-01,7.185999751091003418e-01,8.818908929824829102e-01,-1.632909178733825684e-01
2.103702779343181284e+00,4.054999947547912598e-01,8.818908929824829102e-01,-4.763908982276916504e-01
3.542498391343946285e+00,2.673999965190887451e-01,8.818908929824829102e-01,-6.144908964633941650e-01
3.308415283739352564e+00,2.811999917030334473e-01,8.818908929824829102e-01,-6.006909012794494629e-01
2.364701062362818185e+00,3.680000007152557373e-01,8.818908929824829102e-01,-5.138908922672271729e-01
7.278021125347282627e-01,7.509999871253967285e-01,8.818908929824829102e-01,-1.308909058570861816e-01
3.944418161084066732e-01,8.417000174522399902e-01,8.818908929824829102e-01,-4.019087553024291992e-02
2.614575998444972793e+00,3.488000035285949707e-01,8.818908929824829102e-01,-5.330908894538879395e-01
2.624626483366306662e+00,3.447000086307525635e-01,8.818908929824829102e-01,-5.371908843517303467e-01
1.630966493564644182e+00,4.984000027179718018e-01,8.818908929824829102e-01,-3.834908902645111084e-01
1.073512739005888506e-02,8.855999708175659180e-01,8.818908929824829102e-01,3.709077835083007812e-03
3.508147277911318085e+00,2.716000080108642578e-01,8.818908929824829102e-01,-6.102908849716186523e-01
3.099369049469784976e+00,2.946000099182128906e-01,8.818908929824829102e-01,-5.872908830642700195e-01
4.865770401611388962e-01,8.206999897956848145e-01,8.818908929824829102e-01,-6.119090318679809570e-02
5.630881137128711522e-01,7.993000149726867676e-01,8.818908929824829102e-01,-8.259087800979614258e-02
2.742317445014692545e+00,3.359999954700469971e-01,8.818908929824829102e-01,-5.458908975124359131e-01
